,conf,doi,fig_num,width,height,colors,visual_density
2839,wcre-saner2024,10_1109-SANER60148_2024_00035,7,478,131,"[('FFFFFF', 0.8459388674183143), ('747474', 0.014867929349388355), ('7A7A7A', 0.003369638123223354), ('FEFEFE', 0.0024753265834105208), ('D1D1D0', 0.002411447187709604), ('A6C6A3', 0.002267718547382542), ('EAF5E8', 0.0019483215688779584), ('A3A3A2', 0.0015650451946724584), ('D2E2D1', 0.0015011657989715418), ('A2C39F', 0.00134146730971925)]",0.1328691430579066
2840,wcre-saner2024,10_1109-SANER60148_2024_00095,2,397,264,"[('FEFEFE', 0.45624379818334476), ('FFFFFF', 0.054747729180978554), ('FDFDFD', 0.02499809174872147), ('FDFDFE', 0.015495000381650255), ('FEFEFD', 0.011106022441035035), ('FDFCFC', 0.010772078467292574), ('FDFDFC', 0.009770246546065186), ('FEFDFD', 0.009569880161819708), ('FEFFFF', 0.008491718189451186), ('FDFCFB', 0.007928784062285322)]",0.2647794061522082
2841,wcre-saner2024,10_1109-SANER60148_2024_00099,3,1076,714,"[('FFFFFF', 0.7820280528568304), ('D8D8D8', 0.0026410192329719994), ('FEFEFE', 0.001860037695375548), ('DADADA', 0.0017637166390719857), ('D5D5D5', 0.0017259691980881571), ('FCFCFC', 0.0016348546853685712), ('E7E7E7', 0.0014265929420095177), ('DDDDDD', 0.001283412993450168), ('FAFAFA', 0.0012560786396342925), ('E1E1E1', 0.001249570460154322)]",0.1916802036799877
2842,wcre-saner2024,10_1109-SANER60148_2024_00039,8,437,329,"[('FFFFFF', 0.8643695269626425), ('110F0E', 0.006308555848455552), ('FEFEFE', 0.0028447622293476522), ('28348B', 0.0021770429774714307), ('94908E', 0.002017068573376086), ('FAFAFA', 0.001551056178837473), ('005C77', 0.00130066145938389), ('FDFDFD', 0.0012519735972679154), ('666564', 0.0011893749174045195), ('0A0806', 0.001182419508530809)]",0.1178941804093928
2843,wcre-saner2024,10_1109-SANER60148_2024_00017,3,812,206,"[('FFFFFF', 0.8295351284136018), ('242B70', 0.010234827107943947), ('0A0806', 0.010204935673633364), ('FEFEFE', 0.007251661963747669), ('FDFDFD', 0.002875555980678177), ('B3B2B2', 0.0027739251040221915), ('B4B3B3', 0.0027320770959873737), ('F4F3F4', 0.00272012052226314), ('242B71', 0.0025049021952269356), ('F8F8F8', 0.0014108756994595628)]",0.1456191113874416
2844,wcre-saner2024,10_1109-SANER60148_2024_00030,4,393,248,"[('FEFEFE', 0.6060699335139128), ('FFFFFF', 0.043144135270458836), ('FDFDFD', 0.02177214150865961), ('FDFDFE', 0.015164573586144628), ('CECDCD', 0.007982434539932692), ('FDFDFC', 0.007766970368546335), ('FDFCFD', 0.0074694246080604125), ('FDFCFC', 0.006053517196092917), ('FEFDFD', 0.005602068456045309), ('FEFEFD', 0.00536608388738406)]",0.1315254863334144
2845,wcre-saner2024,10_1109-SANER60148_2024_00008,2,462,445,"[('FFFFFF', 0.5362031227199766), ('FEFEFE', 0.19777712923780338), ('E3EAF9', 0.011605622841577897), ('FDFDFD', 0.009708643416508586), ('F1F7EA', 0.00740308380757819), ('0A0806', 0.005846587869059779), ('EEF3FC', 0.005622841577897757), ('FDFDFE', 0.0050196994017218735), ('C3CEE6', 0.003613989007247434), ('FEFEFD', 0.003429155114548373)]",0.1919986380660682
2846,wcre-saner2024,10_1109-SANER60148_2024_00075,3,855,387,"[('FFFFFF', 0.8811339287063481), ('E2E2E2', 0.024177584357102922), ('8B8B8A', 0.018906870967254484), ('868585', 0.007954425253486861), ('C5C5C4', 0.0021125164332018677), ('A9A8A8', 0.0017286972815328588), ('6E6E6D', 0.0013086117533281955), ('FEFEFE', 0.0010638137117125286), ('515050', 0.0008855040270788945), ('FDFDFD', 0.000828082264230775)]",0.1104220499569336
2847,wcre-saner2024,10_1109-SANER60148_2024_00036,6,978,261,"[('FFFFFF', 0.4955887768453878), ('F1F1F2', 0.3922658643411764), ('E2E1E1', 0.029805138330630185), ('F8F8F8', 0.01968596478856686), ('F9F9FA', 0.007165299422545033), ('E6E5E5', 0.0032320240697647088), ('9B9998', 0.0018060158741351887), ('373331', 0.0015670419732192527), ('949291', 0.001371161726566846), ('888685', 0.0010930117763204288)]",0.4722986155184167
2848,wcre-saner2024,10_1109-SANER60148_2024_00028,1,447,221,"[('FFFFFF', 0.872139046635691), ('BCC9E4', 0.007875530181096702), ('0A0806', 0.004818447771467906), ('8FA4D1', 0.0039478878799842085), ('D2DAED', 0.003927642301112495), ('FCFDFE', 0.002014435097735532), ('E4E9F4', 0.002004312308299675), ('92A6D3', 0.001994189518863818), ('91A6D2', 0.001994189518863818), ('879DCE', 0.0019739439399921043)]",0.1136586797858013
2849,wcre-saner2024,10_1109-SANER60148_2024_00025,1,439,292,"[('FFFFFF', 0.8196086997222829), ('0A0806', 0.010422192404905295), ('FEFEFE', 0.010110150716135675), ('E0ECF6', 0.005491933722345305), ('FDEEE2', 0.005491933722345305), ('292725', 0.003549474209754423), ('0768B4', 0.003214029394327082), ('ED7418', 0.003214029394327082), ('474644', 0.0030424064655037914), ('666564', 0.003003401254407589)]",0.1424938371766486
2850,wcre-saner2024,10_1109-SANER60148_2024_00028,2,423,458,"[('FFFFFF', 0.9067484282573013), ('E8B300', 0.005744990554058658), ('0A0806', 0.0037009507881941217), ('C3CEE7', 0.001708528188134246), ('A2B3D9', 0.0015072212414960718), ('9BADD6', 0.00095491756738621), ('B4C2E0', 0.00095491756738621), ('6985C2', 0.000701993454943376), ('FAFBFD', 0.000701993454943376), ('171615', 0.000686508305201978)]",0.0833875313574232
2851,wcre-saner2024,10_1109-SANER60148_2024_00019,3,862,222,"[('FFFFFF', 0.3686534562404632), ('ECEBEB', 0.2458247110219268), ('ECECEC', 0.030773813256411865), ('FEFEFE', 0.0247225183420079), ('FDFDFD', 0.008899270500198574), ('D4D3D2', 0.006422315587048766), ('FCFCFC', 0.006150582136661023), ('EDECEC', 0.004687402019188562), ('AEABAA', 0.004076001755816141), ('C2C0BF', 0.003945360673898957)]",0.5519481198135466
2852,wcre-saner2024,10_1109-SANER60148_2024_00063,3,1052,480,"[('FFFFFF', 0.706816381495564), ('2CA02C', 0.004354800380228137), ('D62728', 0.003083412547528517), ('FEFEFE', 0.0022536438529784535), ('1F77B4', 0.002057588719898606), ('FF7F0E', 0.001946688846641318), ('000000', 0.0016337927756653993), ('2A9F2A', 0.0013149556400506972), ('2BA02B', 0.0012971324461343472), ('D62627', 0.0012416825095057035)]",0.2712769328263517
2853,wcre-saner2024,10_1109-SANER60148_2024_00094,9,443,300,"[('FFFFFF', 0.5673664409330323), ('D1E8F3', 0.055613243039879606), ('D2E8F4', 0.0481941309255079), ('D0E8F4', 0.04388261851015801), ('D0E8F3', 0.035545522949586156), ('D1E8F4', 0.033882618510158016), ('D2E8F3', 0.03351392024078254), ('D1E7F4', 0.026967644845748682), ('D1E9F4', 0.015861550037622272), ('D1E7F3', 0.011316779533483822)]",0.4100601956358165
2854,wcre-saner2024,10_1109-SANER60148_2024_00076,2,520,155,"[('FFFFFF', 0.8895657568238213), ('808080', 0.018089330024813895), ('BFBFBF', 0.0031141439205955336), ('686868', 0.0023200992555831267), ('000000', 0.002034739454094293), ('DFDFDF', 0.0016501240694789083), ('A0A0A0', 0.0015384615384615385), ('EEEEEE', 0.0012158808933002481), ('FDFDFD', 0.0010794044665012408), ('606060', 0.0010173697270471464)]",0.1009305210918113
2855,wcre-saner2024,10_1109-SANER60148_2024_00036,1,382,239,"[('FFFFFF', 0.8649148940831124), ('0A0806', 0.018937983307410897), ('E0E0E0', 0.017546934215426406), ('E8E8E8', 0.010635501325330237), ('476BB5', 0.001621065083572477), ('A4A3A2', 0.001358189664614778), ('FEFEFE', 0.00110626738811365), ('858483', 0.0009967359635479419), ('474644', 0.0009091108238953756), ('FBFBFB', 0.0008214856842428093)]",0.1257968411137154
2856,wcre-saner2024,10_1109-SANER60148_2024_00027,4,350,238,"[('FFFFFF', 0.8168907563025211), ('ED565B', 0.056674669867947176), ('7FC281', 0.05285714285714286), ('858483', 0.006482593037214886), ('4C5CA9', 0.006086434573829532), ('7F7E7D', 0.004645858343337335), ('4D5C4E', 0.0014405762304921968), ('F3E6E6', 0.001128451380552221), ('EFDEDF', 0.001128451380552221), ('B24143', 0.0011164465786314525)]",0.1760864345738297
2857,wcre-saner2024,10_1109-SANER60148_2024_00103,8,468,338,"[('FFFFFF', 0.7486913973600364), ('CED1ED', 0.06703585697668538), ('D57C93', 0.05119354675567693), ('D3A5CF', 0.05082056339452789), ('CBC9C9', 0.01665781621402923), ('858483', 0.007611389268194002), ('7F7E7D', 0.0035465028068578366), ('474644', 0.0032999544833864363), ('444241', 0.0032493804683153796), ('0A0806', 0.0026677792949982297)]",0.2467000455166137
2858,wcre-saner2024,10_1109-SANER60148_2024_00015,3,917,516,"[('FFFFFF', 0.6910890754313442), ('E0F0FD', 0.03865613349902361), ('DDEDFC', 0.02378416305275883), ('E2F0FD', 0.018517579231230926), ('0B0A08', 0.011103784670267893), ('0A0806', 0.01034507536371552), ('D7EBFB', 0.009049563372304363), ('FED8C7', 0.00758497966912666), ('CFE6FA', 0.005826633866754584), ('FEDBCB', 0.005393387605352811)]",0.2975070376099995
2859,wcre-saner2024,10_1109-SANER60148_2024_00027,3,467,293,"[('FEFEFE', 0.5842316434141386), ('FFFFFF', 0.09939998976840043), ('FDFDFE', 0.017897990952342673), ('FEFDFD', 0.010516622695149492), ('FDFDFD', 0.009478846167900548), ('FEFEFD', 0.007352135115580534), ('515050', 0.006709006000102316), ('7896CD', 0.0065189905796201155), ('FDFCFD', 0.006438599440185338), ('FFFFFE', 0.005583530048015435)]",0.1579320475623157
2860,wcre-saner2024,10_1109-SANER60148_2024_00027,1,998,111,"[('FFFFFF', 0.7091570528444276), ('D5EEFC', 0.06406506707107909), ('11232F', 0.026395132607557457), ('E1E3E5', 0.019976890718373684), ('BCD4E2', 0.014334976258823955), ('0A0806', 0.0079528426221813), ('171615', 0.00752857065482316), ('DCDEE0', 0.006318944194695698), ('8AB35B', 0.005289858997273827), ('9CC861', 0.005190561302785752)]",0.2783133835238039
2861,wcre-saner2024,10_1109-SANER60148_2024_00037,3,494,229,"[('FFFFFF', 0.7949542987465305), ('EFE6F4', 0.09993281827342963), ('858483', 0.017803157541148806), ('7F7E7D', 0.005215423510068419), ('7D777D', 0.004216537312377349), ('777278', 0.0019624135919240494), ('0A0806', 0.0019447341901950039), ('838181', 0.0016795431642593216), ('474644', 0.0015381079504269576), ('C2C1C1', 0.0014939094461043439)]",0.2002722627866272
2862,wcre-saner2024,10_1109-SANER60148_2024_00107,2,862,735,"[('FBFCFD', 0.28658080401534164), ('FEFEFE', 0.2152390422526319), ('FFFFFF', 0.06169799706425494), ('38383A', 0.025654623798475308), ('FCFDFE', 0.01761604873968149), ('E7E8E8', 0.014445128399387597), ('FBFDFE', 0.011755607115235886), ('38373A', 0.009182884290607193), ('FBFBFC', 0.008909828432533106), ('FBFCFC', 0.008649399434947993)]",0.2192433353851917
2863,wcre-saner2024,10_1109-SANER60148_2024_00039,7,481,158,"[('FFFFFF', 0.3116134635121977), ('F9FAFB', 0.2015447774941446), ('FFEAD3', 0.13335877259927892), ('FBD5D5', 0.11358193636674649), ('DEECD9', 0.08200215795152505), ('FFF6D2', 0.031079765256980446), ('FFEFDE', 0.006118582067949157), ('FBFCFD', 0.006065949103923787), ('FFEDD9', 0.005250138161530566), ('FBFBFC', 0.005236979920524225)]",0.4701571093976162
2864,wcre-saner2024,10_1109-SANER60148_2024_00081,3,563,346,"[('FFFFFE', 0.6031119416010431), ('FDFEFE', 0.010436452119631618), ('FEFEFD', 0.008388176469984292), ('FDFDFD', 0.006658179242086675), ('FDFDFC', 0.006309099682748283), ('FFFFFF', 0.0055698723806199245), ('FFFEFE', 0.005092454747995359), ('FFFEFF', 0.003906610950831117), ('F3F3F4', 0.0038912103820367768), ('FDFEFD', 0.0035985995749443014)]",0.2157003665335409
2865,wcre-saner2024,10_1109-SANER60148_2024_00036,4,980,261,"[('FFFFFF', 0.5040659942137775), ('F1F1F2', 0.3797404019078896), ('E2E1E1', 0.030819454218468996), ('F8F8F8', 0.02206583782938463), ('F9F9FA', 0.005680663069825631), ('E6E5E5', 0.0031785127844241143), ('888685', 0.0020290874970677925), ('9B9998', 0.0017984205176323402), ('373331', 0.0016928610524669639), ('848282', 0.0015951208069434671)]",0.4628860739698183
2866,wcre-saner2024,10_1109-SANER60148_2024_00106,6,341,341,"[('FEFEFE', 0.4316526345662662), ('FDFDFD', 0.05040376329752926), ('A3D4C1', 0.049087985139446684), ('FFFFFF', 0.029015918335755626), ('FEFEFD', 0.015823737325960388), ('FDFDFC', 0.015488342893507968), ('FDFDFE', 0.01389736930366956), ('FEFDFD', 0.012908385720797035), ('FDFCFC', 0.0111540148433536), ('FDFCFB', 0.010079032688057378)]",0.2532915953595213
2867,wcre-saner2024,10_1109-SANER60148_2024_00096,3,494,624,"[('FFFFFF', 0.731492655455206), ('FEFEFE', 0.03180148967092287), ('0A0806', 0.016200820097581232), ('E9F2DF', 0.010374493927125507), ('F6F7F8', 0.009381812519464341), ('F6F6F7', 0.0023746496418561194), ('E7EFFA', 0.002270839821447109), ('C2C1C1', 0.002261107650783764), ('E0E0E0', 0.0021702740579258796), ('A4A3A2', 0.001959410360220077)]",0.1940108221737737
2868,wcre-saner2024,10_1109-SANER60148_2024_00024,4,377,164,"[('FFFFFF', 0.8300608138707382), ('266EA2', 0.02406676586659766), ('E37A0E', 0.013408164585624636), ('DD7B33', 0.012065730736882966), ('515050', 0.010351297146923724), ('D2D1D1', 0.009251471825063078), ('525151', 0.006663647538332147), ('ACABAB', 0.0044963446981949925), ('605F5F', 0.0042860839748981045), ('D7D7D7', 0.0028789545189881606)]",0.1658471889758682
2869,wcre-saner2024,10_1109-SANER60148_2024_00019,2,381,229,"[('FFFFFF', 0.41003335281779735), ('FAFAFB', 0.3932423294249791), ('FBFBFC', 0.01645864135978636), ('7590C8', 0.008573164162339969), ('2459A8', 0.007587479512659171), ('7495C7', 0.005742186156861397), ('AABEDC', 0.005306651079095463), ('889FCF', 0.005226420933191212), ('E0E6F1', 0.004894038900159314), ('8FA9D2', 0.003094591342021112)]",0.1681623858153101
2870,wcre-saner2024,10_1109-SANER60148_2024_00055,1,497,179,"[('FEFEFE', 0.442577251216798), ('FFFFFF', 0.04159032406730888), ('FDFDFD', 0.025111563234153523), ('E6EFF9', 0.016141541989366365), ('E6F0FA', 0.015927970054966673), ('FDFCFC', 0.014219394579769118), ('FEFDFD', 0.01374728819846453), ('FDFDFC', 0.01301664737025505), ('FDFCFB', 0.012881759832739453), ('FEFEFD', 0.008981261872913458)]",0.256320043164016
2871,wcre-saner2024,10_1109-SANER60148_2024_00025,2,417,304,"[('FFFFFF', 0.8685551558752997), ('0A0806', 0.03194023728385712), ('F7F7F7', 0.010964912280701754), ('858483', 0.0007730657579199798), ('BFCFB0', 0.0006626277925028399), ('FEFEFE', 0.0006468509403003913), ('292725', 0.0006310740880979427), ('FDFDFD', 0.0005758551053893727), ('EEC2C4', 0.0005443014009844756), ('E0E0E0', 0.000528524548782027)]",0.1118815473936643
2872,wcre-saner2024,10_1109-SANER60148_2024_00099,1,409,424,"[('FFFFFF', 0.912614752963971), ('373737', 0.008626654979932648), ('000000', 0.007652119758269133), ('FFC000', 0.006216266088480879), ('FDFDFD', 0.005414725284864141), ('A5A5A5', 0.005218664944411127), ('F7F7F7', 0.00488420906952069), ('FAFAFA', 0.003961572173271209), ('EDEDED', 0.0036501822207870094), ('969696', 0.003459888360935554)]",0.0686211191585549
2873,wcre-saner2024,10_1109-SANER60148_2024_00096,7,389,298,"[('F7F7F8', 0.3785476441055192), ('0A0806', 0.3544538569037801), ('E3EAF9', 0.04281327099256396), ('FFF6D2', 0.026112385914666757), ('FFFFFF', 0.02456824416417936), ('B4D285', 0.010653715429340418), ('ABB5CF', 0.003303945756629458), ('DDE1EA', 0.0032866927761770848), ('D9D9DA', 0.003140042442331913), ('81807F', 0.002976139128034368)]",0.59469298321285
2874,wcre-saner2024,10_1109-SANER60148_2024_00106,9,856,158,"[('FFFFFF', 0.22622885366142198), ('FEFEFE', 0.19332633384597184), ('FDFDFD', 0.05159410860049687), ('FDFDFC', 0.02298000709807169), ('E6F1E7', 0.019992901928309475), ('FEFEFD', 0.01417396190701526), ('FEFDFD', 0.013175795575535313), ('FDFCFC', 0.012007571276469892), ('FEFDFC', 0.009641547379628534), ('FDFDFE', 0.009464095587365433)]",0.2550869513782161
2875,wcre-saner2024,10_1109-SANER60148_2024_00107,7,773,201,"[('FFFFFF', 0.6878222084918229), ('CCCEEB', 0.08234377916368996), ('A6ACDA', 0.07306288737425422), ('E36182', 0.037895902119415854), ('7F8AC7', 0.017261686393388813), ('EC92A5', 0.014301069040309448), ('EEC4CD', 0.008663023820097444), ('474644', 0.007105481647390473), ('D9DAF0', 0.0048270935104554845), ('3E3C3B', 0.004666190393440302)]",0.308888931796387
2876,wcre-saner2024,10_1109-SANER60148_2024_00035,2,485,206,"[('FFFFFF', 0.809418476628966), ('F0EFF0', 0.03501151035932339), ('C6C6C6', 0.02134921429286358), ('A09F9F', 0.016284656190571515), ('9F9E9E', 0.008817936142528276), ('747474', 0.007676909218296467), ('9C9B9B', 0.002722450205184666), ('FEFEFE', 0.0013311980782704433), ('737372', 0.0012210989890901812), ('515150', 0.0011410269242318086)]",0.1810129116204585
2877,wcre-saner2024,10_1109-SANER60148_2024_00017,2,679,348,"[('FFFFFF', 0.5895205931643899), ('F27400', 0.1757655781829262), ('0771B5', 0.08674859919083168), ('D10F15', 0.07049328796573731), ('1C9833', 0.01854061923382933), ('171615', 0.005446650754151643), ('272626', 0.002742369610481946), ('FBFBFB', 0.002454590083456063), ('E6E6E6', 0.0012103668342559207), ('DEDDDD', 0.001176510419311699)]",0.4043048431601576
2878,wcre-saner2024,10_1109-SANER60148_2024_00101,3,808,170,"[('FFFFFF', 0.8717093768200349), ('25292E', 0.03318287711124054), ('FCFCFD', 0.022757716948165405), ('262320', 0.0029120559114735), ('FDFDFD', 0.0007498543972044264), ('FEFEFE', 0.0007425742574257426), ('FAFAFA', 0.0005678509027373325), ('F9F9F9', 0.0005532906231799651), ('F8F8F8', 0.0005387303436225976), ('FCFCFC', 0.0004732090856144438)]",0.0980489225393125
2879,wcre-saner2024,10_1109-SANER60148_2024_00106,3,433,153,"[('FFFFFF', 0.5164606258207671), ('F9FAFB', 0.24324895470120303), ('FFF6D2', 0.020755030264607767), ('DEECD9', 0.020407855212908874), ('E3EEFB', 0.02028709867318752), ('FBD5D5', 0.01393228577035125), ('B2B0B1', 0.012226599646787122), ('858483', 0.008392579510634122), ('B4B2B2', 0.007954837054144213), ('AEAEAD', 0.006113299823393561)]",0.2295128983078987
2880,wcre-saner2024,10_1109-SANER60148_2024_00009,3,476,506,"[('FFFFFF', 0.8923132494104361), ('FBA200', 0.01419105191483708), ('858483', 0.009395655495399741), ('484645', 0.0047497259773474606), ('0A0806', 0.0042431992559869795), ('E0E0E0', 0.0038404689939216794), ('DD8F01', 0.002051018035672767), ('706F6E', 0.001997043876839273), ('0B0906', 0.0014739097219915633), ('171615', 0.0013659614043245757)]",0.1024678646162026
2881,wcre-saner2024,10_1109-SANER60148_2024_00037,4,466,366,"[('FFFFFF', 0.8899598958699781), ('171615', 0.00668988484720561), ('C5C5C4', 0.002339407584605643), ('E2E2E2', 0.0019876169703792303), ('343332', 0.0017061844789981004), ('8B8B8A', 0.001659279063767912), ('515050', 0.0016534158868641384), ('A9A8A8', 0.001594784117826403), ('6E6E6D', 0.001442341518328291), ('FEFEFE', 0.0013133516264452732)]",0.0986244986983748
2882,wcre-saner2024,10_1109-SANER60148_2024_00037,1,495,77,"[('FFFFFF', 0.8505312868949233), ('515050', 0.025659189295552932), ('4E4D4C', 0.0035681490226944774), ('80C89A', 0.0034107306834579563), ('DFF1E6', 0.003305785123966942), ('73C390', 0.0032270759543486815), ('74C391', 0.0019414928505837596), ('A0D6B4', 0.0019414928505837596), ('FEFFFE', 0.0011544011544011544), ('60BA81', 0.0011544011544011544)]",0.1340679522497695
2883,wcre-saner2024,10_1109-SANER60148_2024_00075,6,414,285,"[('FFFFFF', 0.8271124671582337), ('171615', 0.010450038138825325), ('676766', 0.007865073311297568), ('F89000', 0.005347910839901686), ('875392', 0.004000339011780659), ('A9A8A8', 0.003974913128231206), ('8B8B8A', 0.0035511484024069837), ('FDFDFD', 0.003542673107890499), ('E2E2E2', 0.0033477413340113568), ('FAFAFA', 0.0027375201288244765)]",0.1472836681074663
2884,wcre-saner2024,10_1109-SANER60148_2024_00030,5,485,347,"[('FEFEFE', 0.36927419115244065), ('FAFDFE', 0.04433880982798063), ('F6FBFE', 0.030369292016993968), ('EFF5FC', 0.023209245669805995), ('FFFFFF', 0.020600730859502658), ('E9F1FB', 0.01562137912593957), ('AFD1E7', 0.015193558929261119), ('91C0E0', 0.014605306158828248), ('D8E6F5', 0.013553581508660388), ('F3F8FD', 0.011307525476098517)]",0.3985263971003326
2885,wcre-saner2024,10_1109-SANER60148_2024_00038,1,485,123,"[('FBFCFD', 0.8085659207107535), ('FFFFFF', 0.038504735562819546), ('FBFBFD', 0.007694241890872517), ('FBFCFC', 0.007107534992875702), ('FBFBFC', 0.006219093118766239), ('FBFAFC', 0.004810996563573883), ('FBFBFB', 0.0037381610929511358), ('FBFAFB', 0.0029335344899840752), ('FBFCFE', 0.002430642863129662), ('FBFCFB', 0.0022462492666163775)]",0.0588383203419623
